StopID;StopText
5956;Kliebergasse
5957;Blechturmgasse
5958;Südtiroler Platz S U
5959;Blechturmgasse
5960;Kliebergasse
5961;Kagraner Platz U
5962;Reumannplatz U
5971;Urania
5998;Mehrzweckhalle Oberlaa (Bedarfshaltestelle)
5999;Mehrzweckhalle Oberlaa (Bedarfshaltestelle)
6000;Altes Landgut
6001;Bahnhof Kagran
6002;Bahnhof Floridsdorf
6003;Bahnhof Brigittenau
6004;Bahnhof Gürtel
6005;Bahnhof Hernals
6006;Bahnhof Ottakring
6007;Bahnhof Breitensee
6008;Bahnhof Rudolfsheim
6009;Bahnhof Speising
6010;Bahnhof Favoriten
6011;Bahnhof Simmering
6012;Garage Vorgartenstraße A
6013;Garage Grinzing Ausfahrt
6014;Garage Spetterbrücke Aus
6015;Garage Raxstraße
6016;Gar. Leopoldau Ausfahrt
6018;Bhf. WLW
6019;SR Abstellplatz
6021;ZK Abstellplatz
6022;RP Abstellplatz
6023;Praterstern Abstellplatz
6024;Bahnhof Rudolfsheim (Bedarf)
6025;Abstellplatz Stefan-Fadi
6026;Abstellplatz der Linie 38
6027;Abstellplatz
6028;Rösslergasse Wagenhalle
6029;OK Abstellplatz
6030;Bhf. Michelbeuern
6031;Abstellplatz Kagran 93A
6032;Abstellplatz der Linie 7
6033;SR Abstellplatz
6034;Abstellplatz der Linie 13A
6035;Abstellplatz Schleife Südbahnhof
6036;Abstellplatz der Linie 1
6037;Abstellplatz Kagran Platz
6038;Abstellplatz der Linie 24A
6039;Abstellplatz Linie 25A
6040;Abstellplatz Kagran
6041;Abstellplatz Kagran 93A
6042;Abstellplatz der Linie 31A
6043;Abstellplatz der Linie 40A
6044;Abstellplatz 57A
6045;Abstellplatz der Linie 59A
6046;Abstellplatz der Linie 63A (Lobkowitzbrücke)
6047;KP Abstellplatz
6048;HF Abstellplatz
6049;Abstellplatz der Linie 64
6050;Abstellplatz der Linie 6
6051;Abstellplatz der Linie 74A
6052;Abstellplatz 39A
6053;Abstellplatz Bhf. Heiligenstadt S U
6054;Abstellplatz der Linie 67A
6056;Abstellplatz der Linie N25
6059;Abstellplatz der Linie N75
6060;Abstellplatz der Linie 32A Großjedlersdorf
6061;FL Abstellplatz
6062;Wagenhalle Erd.
6063;JO abgestellt
6064;Abstellplatz der Linie 5A
6065;Abstellplatz der Linie 28A Floridsdorf
6066;Abstellplatz der Linie 29A Floridsdorf
6067;Abstellplatz der Linie 83A
6069;Abstellplatz Breitensee
6070;Abstellplatz Rudolfsheim
6071;Abstellplatz D Augasse
6072;HI Abstellplatz
6073;MH Abstellplatz
6074;Abstellplatz der Linie 1
6075;PH Abstellplatz
6076;SA Abstellplatz
6077;Abstellplatz Alterlaa U
6078;Abstellplatz Alterlaa U
6079;Abstellpl. 14A Reumannpl
6080;favexp
6081;Abstpl.  30A und 32A GJ
6083;Abstellplatz für RBL HASTUS (IDENT mit Abstellplatz 74A)
6084;Abstellplatz (N)35(A) RBL
6085;Abstellplatz der Linie 7 Eichenstraße
6086;Abstellplatz d. L. 70A
6087;Abstellplatz der Linie 65A Garage Rax
6091;Abstellplatz d. L. N31
6092;Abstellplatz d. L. N46
6094;Abstellplatz Heiligenstadt S U
6097;Abstellplatz d. L. N41
6098;Abstellplatz d. L. N31 Schottenring
6099;Abstellplatz d. L. N62
6100;Abstellplatz d. L. N58
6101;Kaisermühlen Abstellplatz
6102;Alte Donau Abstellgleis
6103;Abstellplatz 34A
6104;Abstellplatz 11A Elderschplatz
6105;Schlachthausgasse U (Abstellplatz)
6106;Gar. Leopoldau Abstellplatz
6108;Bf Erdberg Halle 3
6109;Bahnhof Ottakring
6110;Bahnhof Favoriten Abstellplatz
6111;Abstellplatz Oberlaa
6114;Abstellplatz der Linie 65A
6115;Garage Spetterbrücke
6120;Abstellplatz Groß-Enzersdorf
6122;pa. Aspernstraße
6123;Abstellplatz Simmeringer Platz
6125;Abstellplatz Hauptbahnhof 13A
6126;Abstellplatz Bahnhof Simmering
6127;Abstellplatz Schottenring 3A
6132;Abstellplatz der Linie 13A Hauptbahnhof ab 2015
6133;Abstellplatz der Linie 84A am Bushof Stadlau S U
6134;Bahnhof Rudolfsheim Abstellplatz
6135;Abstellplatz Siebenhirten
6137;Abstellplatz Brünnerstr., Hanreiterg.
6138;Abstellplatz Siebenhirten
6140;Abstellplatz Zentralfriedhof 3. Tor
6142;Abstellplatz Seestadt
6143;Abstellplatz Leopoldau
6144;Abstellplatz Hausfeldstraße
6401;Bahnhof Kagran Kurzführung
6402;Bahnhof Floridsdorf Kurzführung
6403;Bahnhof Brigittenau Kurzführung
6405;Bhf Hernals Kurzführung
6406;Bhf.Otg.-Bedarf (Einzieher)
6407;Bahnhof Rudolfsheim Kurzführung
6408;Bahnhof Speising Kurzführung
6409;Bahnhof Favoriten Kurzführung
6410;Bhf.Simmering
6501;Bahnhof Kagran
6502;Bahnhof Floridsdorf
6503;Bahnhof Brigittenau
6504;Bahnhof Gürtel
6505;Bahnhof Hernals
6506;Bahnhof Ottakring
6507;Bahnhof Breitensee
6508;Bahnhof Rudolfsheim
6509;Bahnhof Speising
6510;Bahnhof Favoriten
6511;Bahnhof Simmering
6512;Garage Vorgartenstraße E
6513;Garage Grinzing Einfahrt
6514;Garage Spetterbrücke Ein
6515;Garage Raxstraße Einfahr
6516;Gar. Leopoldau Einfahrt
6518;Bhf. Wasserleitungswiese
6528;Rösslergasse Wagenhalle
6530;Bhf. Michelbeuern
6595;Kagraner Platz Abstellanlage
7001;A2
7003;Behelf
7004;Behelf Otg III
7005;AEW Wendeanlage
7006;Signal 255 MB
7008;Bhf.Rdh. / Halle III - A
7009;Gleis 11 U3
7041;Heiligenstadt
7043;Heiligenstadt
7050;Ottakring
7300;Bahnhof Rudolfsheim Kurzführung Halle 3 Gleis 7
7301;
7302;
7303;Vorgartenstraße
7304;
7305;
7306;
7307;
7308;
7309;
7310;
7311;
7312;
7313;
7314;
7315;Leopoldau
7316;Karlsplatz
7317;
7318;
7319;
7320;
7321;Rosensteingasse
7322;Elterleinplatz
7323;Palffygasse
7324;Alser Straße
7325;Hernalser Gürtel
7326;Feßtgasse
7327;Thaliastraße
7338;Quellenstraße
7339;Gudrunstraße
7340;Anschützgasse
7341;Westbahnhof
7342;Laudongasse
7343;Fendigasse
7344;Ober St Veit
7345;Weinhauser Gasse
7346;Aumannplatz
7347;Aspern Nord
7348;Johann-Nepomuk-Berger-Platz
7349;Schuhmeierplatz
7350;Altmannsdorfer Straße
7351;Rothenburgstraße
7352;
7353;
7354;Karlsplatz
7355;
7356;
7357;Hohenbergstraße
7358;Nußdorfer Straße, Alserbachstraße
7359;Ottakring SU
7360;Maroltingergasse
7361;Maroltingergasse
7362;Stillfriedplatz
7363;Lederergasse
7364;Atzgersdorf, Bildungscampus
7365;Atzgersdorf, Ziedlergasse
7366;Gerbergasse
7367;Schwarzhaidestraße
7368;Hernals S
7369;Dornbach
7370;Dornbach
7371;Hernals <
7372;
7373;Kutschkergasse
7374;Kutschkergasse
7375;Martinstraße
7376;Martinstraße
7377;Aumannplatz
7378;Aumannplatz
7379;Aumannplatz
7380;Weinhauser Gasse
7381;Süßenbrunner Straße, Oberfeldgasse
7382;Süßenbrunner Straße, Oberfeldgasse
7383;Spargelfeldstraße
7384;Spargelfeldstraße
7385;Ziegelhofstraße
7386;Frederick-Loewe-Weg
7387;Prinzgasse
7388;Zanggasse
7389;Zanggasse
7390;
7391;Am Schöpfwerk >
7392;Zanaschkagasse
7393;Ilse-Buck-Straße
7394;Seestadt U
7395;Ilse-Buck-Straße
7396;Eichenstraße
7397;Mariahilfer Gürtel
7398;Mariahilfer Gürtel
7399;Atzgersdorf. Ziedlergasse
7404;Piaristengasse
7412;Salztorbrücke
7416;Fasangasse
7417;Heinrich-Drimmel-Platz
7418;Schweizer-Garten-Straße
7419;Kaiserebersdorf, Münnichplatz
7420;Vorgartenstraße U
7421;Walcherstraße
7422;Walcherstraße
7500;Behelf
7503;Behelf Eßling
7504;Behelf Siegesplatz
7524;Bhf.Gtl., Bedarfshaltest
7526;Quartier Belvedere S (Expedit)
7531;Wexstraße (Bedarf)
7537;Beethovengang (Sprsp.)
7540;Wexstraße (Bedarf)
7541;Zentralfriedhof 3.Tor
7542;Bhf.Otg.-Bedarf (Einzieher)
7548;Karlsplatz U  ( Museeu
7549;Oberdorfstraße (Sprsp.)
7550;Baumgarten (Sprsp.)
7551;Joachimsthalerplatz
7552;Josefstädter Straße U
7553;Dummy
7556;Leberschleife
7599;Baumgarten
7681;Am Schöpfwerk
7682;Am Schöpfwerk
7683;Erlaaer Straße
7684;Erlaaer Straße
7685;Perfektastraße
7701;Schwedenplatz U
7702;Schwedenplatz U
7703;Gredlerstraße
7704;Winckelmannstraße
8000;Glatzgasse
8004;Viktor-Wittner-Gasse
8005;Kahlergasse
8006;Eßling, Friedhof
8007;Adam-Betz-Gasse
8008;Lieglerstraße
8009;Deindorfstraße
8010;Eßling, Schippanisiedlung
8011;Schoeppelgasse
8012;Gernotgasse
8013;Dörmanngasse
8014;Niklas-Eslarn-Straße
8015;Wehrbrücklstraße
8016;Michelbeuern U AKH
8017;Memlinggasse
8023;Teiläckergasse
8024;Hänischgasse
8026;Ziffererstraße
8027;Niklas-Eslarn-Straße
8028;Dörmanngasse
8029;Gernotgasse
8035;Eßling, Friedhof
8036;Eßling, Schule
8037;Simonsgasse
8038;Kirschenallee
8039;Viktor-Wittner-Gasse
8040;Duchekgasse
8041;Ultzmanngasse
8044;Donaustadtbrücke
8045;Donaustadtbrücke
8046;Wehrbrücklstraße, Gernotgasse
8047;Rosenbergstraße
8048;Eßling, Friedhof
8049;Simonsgasse
8050;Hardeggasse U
8051;Hardeggasse U
8052;In der Au
8053;In der Au
8054;Aspernstraße U
8055;Aspernstraße U
8056;Aspernstraße, Oberdorfstraße
8057;Dampfkraftwerk-Donaustadt
8058;Primavesigasse
8059;Mayredergasse
8060;Fuchsenzeile
8061;Podhagskygasse
8062;Schukowitzgasse
8063;Pfalzgasse
8064;Ginsterweg
8065;Breitenlee, Ort
8066;Lackenjöchelgasse
8067;Scheedgasse
8068;Pirquetgasse
8069;Resedaweg
8070;Margeritenweg
8071;Kornblumenweg
8072;Scheedgasse
8073;Neu Breitenlee
8074;Schukowitzgasse
8075;Kieslerweg
8076;Marderweg
8077;Schierlinggrundbrücke
8078;Orchisgasse
8079;Wulzendorfstraße
8080;Hirschstetten, Süßenbrunner Straße
8081;Oberfeldgasse, Spargelfeldstraße
8082;Eibischweg
8083;Bibernellweg
8084;Kapellergasse
8085;Breitenlee, Spargelfeldstraße
8086;Spargelfeldstraße Nord
8087;Breitenlee, Rautenweg
8088;Oleandergasse
8089;Pelargonienweg
8090;Fuchsienweg
8091;Am Rain
8092;Breitenlee, Ziegelhofstraße
8093;Pichlgasse
8094;Kapellergasse
8095;Karl-Bednarik-Gasse
8096;Badeteich Hirschstetten
8097;Am Krautgarten
8098;Langobardenstraße
8099;Wulzendorfstraße
8100;Binsenweg
8101;Schütthäufel
8102;Korbweidenweg
8103;Hardeggasse U
8104;Hardeggasse U
8105;Einsiedeleigasse
8106;Seifertstraße
8107;Ghelengasse
8108;St. Veiter Tor
8109;Ghelengasse
8110;Stock im Weg
8111;Gemeindeberggasse
8112;Gobergasse
8113;Wolkersbergenstraße
8114;Ratmannsdorfgasse
8115;Veitingergasse
8116;Tolstojgasse
8117;Schrutkagasse
8118;Rossinigasse
8119;Hietzing U
8120;Am Platz
8121;Tiroler Gasse
8122;Montecuccoliplatz
8123;Stranzenberggasse
8124;Atzgersdorfer Straße
8125;Pensionistenwohnhaus Hetzendorf
8126;Dorfmeistergasse
8127;Gernotgasse
8128;Pensionistenwohnhaus Rosenberg
8129;Schluckergasse
8130;Pfaumengasse
8131;Tullnertalgasse
8132;Endemanngasse
8133;Pensionistenwohnhaus Atzgersdorf
8134;Bhf. Atzgersdorf S
8135;Maurer Friedhof
8136;Franz-Asenbauer-Gasse
8137;Heudörfelgasse
8138;Mayredergasse
8139;Aspern Nord S U
8140;Ostbahnbegleitstraße
8141;Ostbahnbegleitstraße
8143;Hietzing U
8144;Ennsgasse
8145;Gebirgsgasse
8162;Steigenteschgasse
8163;Mariahilfer Straße, Geibelgasse
8164;Agavenweg
8165;Fuchsenzeile
8166;Fuchsenzeile
8167;Aspern Nord S U, Mayrederbrücke
8168;Aspern Nord S U, Mayrederbrücke
8169;Aspern Nord S U,
8198;Polgarstraße
8199;Rosenackerstraße
8200;Dornbach
8201;Steinmüllergasse
8202;Jenschikweg
8203;Umlauftgasse
8204;Spinozagasse
8207;Jenschikweg
8208;Spinozagasse
8209;Karl-Metschl-Gasse
8210;Vorderhainbach, Augustinerwaldgasse
8211;Trollwiese
8212;Roßkopfgasse, Hainbachgasse
8213;Hainbachgasse
8214;Laskywiesengasse
8215;Hinterhainbach
8216;Roßkopfgasse
8217;Trollwiese
8218;Vorderhainbach, Augustinerwaldgasse
8480;Rosannagasse
8481;Frohes-Schaffen-Weg
8482;Tauschekgasse
8483;Petritschgasse
8484;Leopoldau, Betriebsgarage
8485;Trillergasse
8486;Brünner Straße <
8487;Ignaz-Köck-Straße
8488;Ignaz-Köck-Straße
8489;Brünner Straße <
8490;Leopoldau, Betriebsgarage
8491;Petritschgasse
8492;Tauschekgasse
8493;Frohes-Schaffen-Weg
8494;Rosannagasse
8495;Großjedlersdorf
8501;Schüttauplatz
8502;Harrachgasse
8503;Neue Donau Mitte
8504;Mendelssohngasse
8505;Neue Donau Mitte
8506;Dampfschiffhaufen
8507;Donaustadtbrücke U
8509;Kleehäufel
8510;Raffineriestraße, Ostbahnbrücke
8511;Kierischitzweg
8512;Dampfkraftwerk
8513;Raffineriestraße, Biberhaufenweg
8514;Frachtenbahnhof Lobau
8515;Panozzalacke
8516;Lobgrundstraße
8518;Finsterbuschstraße, Nord
8519;Finsterbuschstraße, Mitte
8520;Finsterbuschstraße, Öllager
8521;Ölhafen
8522;Finsterbuschstraße, Öllager
8523;Finsterbuschstraße, Mitte
8524;Finsterbuschstraße, Nord
8525;Zentraltanklager
8526;Lobgrundstraße
8527;Panozzalacke
8528;Frachtenbahnhof Lobau
8529;Raffineriestraße, Biberhaufenweg
8530;Dampfkraftwerk
8531;Kierischitzweg
8532;Raffineriestraße, Ostbahnbrücke
8533;Kleehäufel
8535;Donaustadtbrücke U
8536;Dampfschiffhaufen
8537;Kaisermühlenstraße
8538;Mühlwasserstraße
8539;Kanalstraße
8540;Strandbad Stadlau
8541;Wohnpark Lobau
8542;Stadlauer Friedhof
8543;Ehrenpreisgasse
8544;Tamariskengasse
8545;Wulzendorfstraße
8546;Orchisgasse
8547;Binsenweg
8548;Schierlinggrundbrücke
8549;Schütthäufel
8550;Ulanenweg
8551;Husarenweg
8552;Naufahrtbrücke
8553;Großer Biberhaufen
8554;Mühlwasser
8555;Brockhausengasse
8556;Mühlhäufelweg
8557;Plattensteinergasse
8558;Haßlwanderweg
8559;Stavangergasse
8560;Seidelbastgasse
8561;Wulzendorfstraße
8562;Tamariskengasse
8563;Ehrenpreisgasse
8564;Stadlauer Friedhof
8565;Sanddorngasse
8566;Wohnpark Lobau
8567;Strandbad Stadlau
8568;Kanalstraße
8569;Franz-Pletersky-Weg
8570;Mühlwasserstraße
8571;Kaisermühlenstraße
8576;Benatzkygasse
8583;Kanalstraße
8584;Zillbauerplatz
8585;Schillwasserweg
8586;Rallenweg
8587;An der Bien
8588;Lobaugasse
8589;Danzergasse
8590;Asperner Heldenplatz
8591;Oberdorfstraße
8592;Plattensteinergasse
8593;Danzergasse
8594;Lobaugasse
8595;An der Bien
8596;Brockhausengasse
8597;Mühlwasser
8598;Großer Biberhaufen
8599;Naufahrtbrücke
8600;Husarenweg
8601;Rallenweg
8602;Schillwasserweg
8603;Zillbauerplatz
8604;Fischergrund
8605;Eisstoßgasse
8606;Siedlung Sonnheim
8607;Siedlung Einigkeit
8608;Veitschiweg
8609;Steinbrechergasse
8610;Arminenstraße
8611;Kagran >
8612;Steigenteschgasse
8613;Portnergasse
8614;Mergenthalerplatz
8615;Freihofsiedlung
8616;Kagraner Anger
8617;Neukagran
8618;Siebenbürgerstraße
8620;Erzherzog-Karl-Straße <
8621;Smolagasse
8623;Schreinerweg
8624;Siebenbürgerstraße
8625;Neukagran
8626;Kagraner Anger
8627;Freihofsiedlung
8628;Mergenthalerplatz
8629;Portnergasse
8630;Aspernstraße, Oberdorfstraße
8631;Goldregengasse
8632;Pilotengasse
8633;Reglergasse
8634;An den alten Schanzen
8635;Kornblumenweg
8636;Hagedornweg
8637;Hausfeldstraße U
8638;Kornblumenweg
8640;An den alten Schanzen
8641;Reglergasse
8642;Aurikelweg
8643;Soldanellenweg
8644;Haberlandtgasse
8645;Hirschstetten, Ort
8646;Mühlau
8647;Donaustadtbrücke U
8648;Donaustadtbrücke U
8649;Haschafeld
8651;Aspernstraße, Oberdorfstraße
8652;Oberdorfstraße
8653;Heustadelgasse, Schule
8654;Hoechlegasse
8655;Jägermaiszufahrt
8656;Heustadelgasse
8657;Auspitzgasse
8658;Mühlau
8659;Leidlweg
8660;Dumreichergasse
8661;Bambergergasse
8664;Duchekgasse
8673;Bambergergasse
8674;Dumreichergasse
8675;Arztgasse
8676;Haengasse
8677;Auspitzgasse
8678;Heustadelgasse
8679;Jägermaiszufahrt
8680;Hoechlegasse
8681;Heustadelgasse, Schule
8682;Aspernstraße U
8683;Aspernstraße U
8685;Aspernstraße U
8687;Eßling, Schule
8688;Franz-Pletersky-Weg
8689;Harrachgasse
8691;Otto-Weber-Gasse
8692;Aspern, Sportplatz
8693;Aspern, Sportplatz
8694;Pfalzgasse
8695;Lackenjöchelgasse
8696;Breitenlee, Ort
8697;Im Gestockert
8698;Im Gestockert
8699;Otto-Weber-Gasse
8730;Lange Allee
8731;Deinleingasse
8732;Angelibad
8733;Stadlau < >
8734;Angelibad
8735;Deinleingasse
8736;Schreinerweg
8750;Bhf. Meidling S U, Schedifkaplatz
8752;Am Hubertusdamm
8753;Am Hubertusdamm
8754;Neue Donau U
8755;Kugelfanggasse
8756;Josef-Melichar-Gasse
8757;Friedstraße
8758;Warhanekgasse
8759;Wildbadgasse
8760;Wildbadgasse
8761;Donauturm
8762;Donauturm
8763;Verbindungsweg
8764;Verbindungsweg
8765;Donau-City-Nord
8766;Donau-City-Nord
8767;Alte Donau U
8768;Alte Donau U
8769;Bundessportbad
8770;Bundessportbad
8771;Strandbad Alte Donau
8772;Strandbad Alte Donau
8773;ArbeiterInnenstrand
8774;ArbeiterInnenstrand
8775;Warhanekgasse
8776;Friedstraße
8777;Josef-Melichar-Gasse
8778;Sandrockgasse
8779;Frömmlgasse
8780;Frömmlgasse
8781;Floridsdorf SU
8782;Dunantgasse
8783;Jedlesee, Bellgasse
8784;Jeneweingasse
8785;Jeneweingasse
8786;Anton-Bosch-Gasse
8787;Anton-Bosch-Gasse
8788;Jedleseer Friedhof
8789;Jedleseer Friedhof
8790;Jedlesee, Überfuhrstraße
8791;Jedlesee, Überfuhrstraße
8792;Meyerbeergasse
8793;Meyerbeergasse
8794;Zallingergasse
8795;Zallingergasse
8796;Voltelinistraße
8797;Voltelinistraße
8798;Schwarzlackenau
8799;Schwarzlackenau
8800;Segelzentrum Nord
8801;Segelzentrum Nord
8802;Lohnergasse
8803;Lohnergasse
8804;Hoffherr-Schrantz-Gasse
8805;Hofherr-Schrantz-Gasse
8806;Vohburggasse
8807;Vohburggasse
8808;Strohbogasse
8810;Tonfabrikgasse
8811;Tonfabrikgasse
8812;Bhf. Strebersdorf S
8813;Stryeckgasse
8814;Freyenthurmgasse
8815;Wolfersbergbrücke
8816;Hüttelbergstraße, Campingplatz
8817;Ulmenstraße
8818;Schottenwald
8819;Hanslteich
8820;Schwarzenbergallee
8821;Artariastraße
8822;Keylwerthgasse
8823;Keylwerthgasse
8824;Artariastraße
8825;Schwarzenbergallee
8826;Hanslteich
8827;Schottenwald
8828;Ottakring SU
8829;Hüttelbergstraße, Campingplatz
8830;Wolfersbergbrücke
8831;Freyenthurmgasse
8832;Bergmillergasse
8833;Hernals, Wattgasse
8834;Hernals S
8835;Hernalser Friedhof
8836;Czartoryskigasse
8837;Krenngasse
8838;Gersthofer Friedhof
8839;Schöberweg
8840;Kleingartenverein Alsrückenweg
8841;Twarochgasse
8842;Schafberg, Werfelstraße
8843;Schafbergbad
8844;Schafberghöhe
8845;Schafberghöhe
8846;Schafberg, Werfelstraße
8847;Twarochgasse
8848;Kleingartenverein Alsrückenweg
8849;Schöberweg
8850;Gersthofer Friedhof
8851;Krenngasse
8852;Alsegger Straße, Czartoryskigasse
8853;Alsegger Straße, Czartoryskigasse
8854;Neuwaldegger Straße
8855;Geroldgasse
8856;Marswiese
8857;Promenadeweg
8858;Obere Waldandacht
8859;Dreimarkstein
8860;Höhenstraße, Rohrerwiese
8861;Höhenstraße, Rohrerwiese
8862;Dreimarkstein
8863;Obere Waldandacht
8864;Promenadeweg
8865;Keylwerthgasse
8866;Marswiese
8867;Geroldgasse
8868;Neuwaldegger Straße
8869;Hernals S
8872;Heuberggasse
8873;Braungasse
8874;Wallishaussergasse
8875;Eselstiege
8876;Kretschekgasse
8877;Röntgengasse
8878;Schrammelgasse
8879;Heuberg
8880;Plachygasse
8881;Siedlung Heuberg
8882;Pointengasse
8883;Grasgasse
8884;Mitterberg
8885;Grabengasse
8886;Moosgasse
8887;Plachygasse
8888;Heuberg
8889;Röntgengasse
8890;Kretschekgasse
8891;Eselstiege
8892;Wallishaussergasse
8893;Braungasse
8894;Heuberggasse
8895;Dornbacher Straße
8896;Dornbach, Güpferlingstraße
8897;Ottakring SU
8898;Ottakring SU
8899;Gallitzinstraße, Friedhof
8900;Funkengerngasse
8901;Liebhartstal
8902;Funkengerngasse
8903;Gallitzinstraße
8904;Stillfriedplatz
8905;Steinlegasse
8906;Ottakringer Bad
8907;Pönningerweg
8908;Hansl-Schmid-Weg
8909;Hertlgasse
8910;Feuerwache Am Steinhof
8911;Feuerwache Am Steinhof
8912;Savoyenstraße, Koenig-Promenade
8913;Wilhelminenberg
8914;Predigtstuhl
8915;Otto-Hölzl-Weg
8916;Kempfengerngasse
8917;Paulinensteig
8918;Kollburggasse
8919;Sandleitengasse
8920;Sandleitengasse
8921;Kollburgggasse
8922;Paulinensteig
8923;Kempfengerngasse
8924;Otto-Hölzl-Weg
8925;Oberwiedenstraße
8926;Predigtstuhl
8927;Wilhelminenberg
8928;Savoyenstraße
8929;Hertlgasse
8930;Hansl-Schmid-Weg
8931;Pönningerweg
8932;Ottakringer Bad
8933;Steinlegasse
8934;Gallitzinstraße
8935;Bhf. Hütteldorf SU
8936;Pfeiffenbergergasse
8937;Seuttergasse
8938;Innocentiagasse
8939;Schweizertalgasse
8940;Wolfrathplatz
8941;Rohbacherstraße
8942;Preindlgasse
8943;Unter St. Veit, Verbindungsbahn
8944;Unter St. Veit, Verbindungsbahn
8945;Preindlgasse
8946;Rohrbacherstraße
8947;Wolfrathplatz
8948;Schweizertalgasse
8949;Innocentiagasse
8950;Seuttergasse
8951;Pfeiffenbergergasse
8952;Preindlgasse
8953;Horeischygasse
8954;Gogolgasse
8955;Toistojgasse
8956;Veitingergasse
8957;Wolkersbergenstraße
8958;Wlassakstraße
8959;Lafitegasse
8960;Reischergasse
8961;Josef-Lister-Gasse
8962;Wlassakstraße
8963;Gobergasse
8964;Gemeindeberggasse
8965;Stock im Weg
8966;Ghelengasse
8967;Seifertgasse
8968;Einsiedeleigasse
8969;Angermayergasse
8970;Ratmannsdorfgasse
8971;Jedlesee, Bellgasse
9000;Dummy 1
9001;Dummy 2
9002;Dummy 3
9003;Dummy 4
9004;Dummy 5
9005;Dummy 6
9006;Dummy 6
9007;Floridsdorf S U, Franz-Jonas-Platz
9008;Matthäus-Jiszda-Straße
9009;Hubertusdamm
9010;Dummy 10
9011;Friedrich-Engels-Platz
9012;Dummy 12
9013;Dummy 13
9016;Dummy 14A Reumannplatz
9100;Praterstern
9101;Traisengasse
9102;Traisengasse
9103;KUNSTHAUS WIEN , SAMMLUNG HORKY
9104;STUBENTOR (U3),
9105;KARLSPLATZ / OPER (U1/U4)
9106;21er Haus
9107;GEMÄLDEGALERIE,  SECESSION
9108;ALBERTINA MODERN
9109;A.SCHÖNBERG CENTER, SCHACH IM HAUS D. SPORTS
9110;HEERESGESCHICHTLICHES MUSEUM
9111;OBERES BELVEDERE
9112;OBERES BELVEDERE
9113;SCHACH IM HAUS D. SPORTS
9114;ROCHUSGASSE (U3), BEZIRKSMUS. LANDSTRASSE
9115;WIEN MITTE (U3/U4)
9116;HERNALS ( S45 ) LINIE 43
9117;GARTENPALAIS LIECHTENSTEIN
9118;VOLKSTHEATER (U2/U3)
9119;BM JOSEFSTADT, WEIN- SCHATZKAMMER, HUTMUSEUM
9120;VOLKSKUNDEMUSEUM WIEN
9121;WIENER SCHUHMUSEUM
9122;JOSEFSTÄDTER STRASSE (U6)
9123;SCHOTTENTOR ( U2 )
9124;PATHOL.-ANATOM. SAMMLUNG ZAHNMUSEUM WIEN
9125;GELDMUSEUM DER OENB Ö. PHARMA-/DROGISTENMUS
9126;GELDMUSEUM,SIGMUND FREUD MUSEUM, Ö. PHARMAMUSEUM
9127;
9128;WÄHRINGER STRASSE, VOLKSOPER (U6)
9129;BEZIRKSMUSEUM WÄHRING
9130;ALSER STRASSE U
9131;A.SCHÖNBERG C, EXIL.ARTE
9132;PATHOLOGISCH- ANATOMISCHE SAMMLUNG
9133;
9134;ALTERLAA (U6)
9135;SCHOKOMUSEUM ( HEINDL )
9136;SCHÖNBRUNN  ( U4 )
9137;TECHNISCHES MUSEUM WIEN
9138;RENNBAHNWEG (U1)
9139;SIGMUND FREUD MUSEUM
9140;RENNBAHNWEG (U1)
9141;RENNBAHNWEG (U1)
9142;RENNBAHNWEG (U1)
9143;RENNBAHNWEG (U1)
9144;RENNBAHNWEG (U1)
9145;RENNBAHNWEG (U1)
9146;
9147;
9148;BEZIRKSM. JOSEFSTADT WEINSCHATZK., HUTMUSEUM
9149;BELVEDERE 21,, FLIP
9150;BEZIRKSM. JOSEFSTADT WEINSCHATZK., HUTMUSEUM
9151;ALBERTINA MODERN, KÜNSTLERHAUS VEREINIGUNG
9152;BEZIRKSM. JOSEFSTADT WEINSCHATZK., HUTMUSEUM
9153;SCHWEDENPLATZ ( U1, U4 )
9154;48-ER  MUSEUM
9155;
9156;SCHOTTENTOR ( U2 )
9157;SECESSION, 3D PICART MUSEUM
9158;Lemböckgasse
9159;Lemböckgasse
9160;Alaudagasse
9161;Rothneusiedl
9162;Stockholmer Platz
9163;Per-Albin-Hansson-Siedlung-Ost
9164;Rothneusiedl
9165;Stockholmer Platz
9166;Ada-Christen-Gasse
9167;Alaudagasse
9168;ALSER STRASSE ( U6 )
9169;ERSTES WIENER SCHULMUSEUM
9170;48-ER  MUSEUM
9171;Altmannsdorfer Straße
9172;
9173;
9174;
9175;
9176;
9177;
9178;
9179;ARTEUM, WIENER RETTUNGSMUSEUM
9180;
9181;
9182;
9183;
9184;
9185;
9186;
9187;
9188;
9189;ORIGINAL WIENER SCHNEEKUGELMUSEUM
9200;Prov. Bhf. Rax
9201;Prov. Bhf. Rax
9202;Prov. Bhf. Rax 14A
9203;Prov. Bhf. Rax 14A
9300;Freiheitsplatz
9301;Stammersdorfer Straße, Pfarrhof
9302;Pfarrer-Matz-Gasse
9303;Dr.-Nekowitsch-Straße
9304;Strebersdorfer Straße
9305;Pfarrer-Matz-Gasse
9306;Stammersdorfer Straße, Pfarrhof
9400;Hbf/Busbahnhof
9401;Herzog Leopol-Str.
9402;Domplatz
9403;Hauptplatz
9404;Bahngasse/Leiner
9405;Bahngasse/Kasematten
9415;Ollersbach
